tau_cal_0,tau_cal_1,tau_cal_2,tau_cal_3,tau_cal_4,tau_cal_5,tau_cal_6,tau_cal_7,tau_cal_8,tau_cal_9,tau_cal_10,tau_cal_11,tau_est_0,tau_est_1,tau_est_2,tau_est_3,tau_est_4,tau_est_5,tau_est_6,tau_est_7,tau_est_8,tau_est_9,tau_est_10,tau_est_11,joint_pos_0,joint_pos_1,joint_pos_2,joint_pos_3,joint_pos_4,joint_pos_5,joint_pos_6,joint_pos_7,joint_pos_8,joint_pos_9,joint_pos_10,joint_pos_11,joint_pos_target_0,joint_pos_target_1,joint_pos_target_2,joint_pos_target_3,joint_pos_target_4,joint_pos_target_5,joint_pos_target_6,joint_pos_target_7,joint_pos_target_8,joint_pos_target_9,joint_pos_target_10,joint_pos_target_11,joint_vel_0,joint_vel_1,joint_vel_2,joint_vel_3,joint_vel_4,joint_vel_5,joint_vel_6,joint_vel_7,joint_vel_8,joint_vel_9,joint_vel_10,joint_vel_11,
-5.22851,1.85603,10.3746,13.2495,1.45155,14.8971,-10.3055,4.22886,23.9333,5.05275,60,11.636,0,0,0,0,0,0,0,0,0,0,0,0,-0.0264715,0.739355,-1.47974,-0.0834711,0.748258,-1.42304,0.0133434,0.77502,-1.49457,-0.0302635,0.59976,-1.4722,-0.123283,0.775174,-1.29511,0.155811,0.77831,-1.15281,-0.170595,0.851538,-1.0591,0.0644627,16.3522,-1.26445,-0.0698878,0.0829138,-0.160181,-0.0647039,0.14644,-0.0250016,0.137381,-0.014802,0.0127367,0.114317,0.202486,-0.152617,
-5.21751,1.69674,10.1003,13.3092,1.69312,14.9366,-10.7235,4.64478,23.8915,4.89266,60,11.495,0,0,0,0,0,0,0,0,0,0,0,0,-0.0273191,0.740366,-1.48189,-0.084217,0.750406,-1.42303,0.0159992,0.774321,-1.49373,-0.0279824,0.602832,-1.47424,-0.123184,0.77221,-1.30056,0.156924,0.783873,-1.15094,-0.175088,0.857395,-1.0575,0.0643508,16.69,-1.26764,-0.0400521,0.0398086,-0.0924879,-0.0337938,0.107328,0.0207749,0.155393,-0.0550549,0.0733566,0.135027,0.161227,-0.0960371,
-5.02653,1.56112,9.34713,13.391,1.65298,14.735,-11.0675,4.66464,23.0484,4.74633,60,11.4251,0,0,0,0,0,0,0,0,0,0,0,0,-0.0282829,0.740476,-1.48235,-0.0850169,0.752526,-1.42169,0.0195729,0.772496,-1.49088,-0.0248605,0.606502,-1.47612,-0.120774,0.768362,-1.31146,0.157529,0.784433,-1.15182,-0.178332,0.855207,-1.06821,0.0643328,17.0174,-1.27009,-0.0439743,-0.0199433,0.0379321,-0.0371095,0.0741402,0.0785031,0.132905,-0.0840266,0.144192,0.115854,0.146732,-0.0682236,
-4.87552,1.39927,8.84962,13.4534,1.80153,14.6533,-11.3344,4.60595,22.7264,4.64953,60,11.2677,0,0,0,0,0,0,0,0,0,0,0,0,-0.0288944,0.740019,-1.48133,-0.0855317,0.753459,-1.42037,0.0213241,0.771327,-1.48871,-0.0233319,0.608563,-1.47705,-0.118503,0.764535,-1.3182,0.158287,0.787786,-1.15141,-0.181632,0.853063,-1.07161,0.0639484,17.3309,-1.27383,-0.0384981,-0.037033,0.0887444,-0.031558,0.0628581,0.101442,0.124933,-0.0803265,0.155946,0.109738,0.147435,-0.0660821,
-4.79837,1.21924,8.16379,13.3914,1.73755,14.5478,-11.7232,4.33361,21.9621,4.44231,60,11.4202,0,0,0,0,0,0,0,0,0,0,0,0,-0.0294101,0.738912,-1.47836,-0.0858853,0.754872,-1.4177,0.0244414,0.769562,-1.48484,-0.0205418,0.612205,-1.47875,-0.116939,0.759877,-1.32648,0.157463,0.7879,-1.15052,-0.185568,0.846756,-1.08167,0.0630658,17.6301,-1.27299,-0.0114503,-0.0481028,0.137904,-0.00530319,0.0574325,0.107009,0.125618,-0.0639666,0.154549,0.113534,0.150416,-0.0754264,
-4.77204,1.05958,7.80056,13.3583,1.76288,14.6889,-12.0184,4.09189,21.4546,4.35491,60,11.6946,0,0,0,0,0,0,0,0,0,0,0,0,-0.0294954,0.737926,-1.47533,-0.0858591,0.75615,-1.41575,0.0269542,0.768414,-1.48177,-0.0182527,0.615378,-1.48054,-0.116209,0.756056,-1.32992,0.157184,0.789805,-1.14675,-0.188656,0.841539,-1.08814,0.0635923,17.916,-1.27019,0.00204073,-0.0453953,0.143144,0.00663694,0.0641295,0.0771738,0.116212,-0.0508942,0.141795,0.10659,0.148934,-0.0912404,
-4.83043,1.02664,7.66899,13.3439,1.89198,14.9767,-12.2251,4.06202,21.2114,4.32401,60,12.0136,0,0,0,0,0,0,0,0,0,0,0,0,-0.0293448,0.737191,-1.47296,-0.0856448,0.757345,-1.4148,0.0288997,0.76758,-1.47941,-0.0164541,0.617881,-1.48222,-0.116825,0.754876,-1.33034,0.157394,0.7935,-1.14152,-0.190656,0.840293,-1.09051,0.0646934,18.1917,-1.26623,0.0138379,-0.0392323,0.127359,0.0168818,0.0701815,0.0389354,0.108753,-0.0456878,0.129287,0.101162,0.137335,-0.0976247,
-5.03331,1.02658,7.61025,13.2302,1.95248,15.4327,-12.4674,3.99703,20.791,4.25535,60,12.5701,0,0,0,0,0,0,0,0,0,0,0,0,-0.0287285,0.736347,-1.47024,-0.0849829,0.75914,-1.4146,0.0314746,0.766477,-1.47642,-0.0140259,0.620921,-1.48463,-0.119393,0.754242,-1.32939,0.156443,0.796498,-1.13429,-0.192633,0.838064,-1.09552,0.0657946,18.4599,-1.25853,0.0340027,-0.0308226,0.0994688,0.035078,0.0742976,-0.0113525,0.102855,-0.043462,0.115255,0.098019,0.114271,-0.0979744,
-5.22412,1.11808,7.66157,13.1733,2.16704,15.7611,-12.5997,4.04883,20.6656,4.29166,60,12.9959,0,0,0,0,0,0,0,0,0,0,0,0,-0.0278866,0.735748,-1.46834,-0.0841348,0.76067,-1.41519,0.0334948,0.765619,-1.47417,-0.0120805,0.623054,-1.48659,-0.121744,0.755388,-1.32687,0.156502,0.801834,-1.12955,-0.193283,0.838251,-1.09587,0.0681912,18.7249,-1.25257,0.0450619,-0.0275842,0.0865736,0.0449045,0.0705081,-0.0367925,0.0923307,-0.0393319,0.102608,0.0896606,0.0932618,-0.0906278,
-5.44944,1.24712,7.68456,13.1091,2.31907,16.014,-12.6678,4.13648,20.5147,4.33847,60,13.3715,0,0,0,0,0,0,0,0,0,0,0,0,-0.026852,0.735155,-1.46653,-0.0831138,0.76204,-1.4161,0.035271,0.764838,-1.47212,-0.0103352,0.624756,-1.48834,-0.124614,0.757102,-1.32463,0.15653,0.805705,-1.12602,-0.193059,0.83917,-1.09676,0.0705238,18.9884,-1.24715,0.05274,-0.0290858,0.0874576,0.0518485,0.0600179,-0.0436503,0.0797634,-0.0350595,0.0944375,0.0791066,0.0729961,-0.0773572,
