tau_cal_0,tau_cal_1,tau_cal_2,tau_cal_3,tau_cal_4,tau_cal_5,tau_cal_6,tau_cal_7,tau_cal_8,tau_cal_9,tau_cal_10,tau_cal_11,tau_est_0,tau_est_1,tau_est_2,tau_est_3,tau_est_4,tau_est_5,tau_est_6,tau_est_7,tau_est_8,tau_est_9,tau_est_10,tau_est_11,joint_pos_0,joint_pos_1,joint_pos_2,joint_pos_3,joint_pos_4,joint_pos_5,joint_pos_6,joint_pos_7,joint_pos_8,joint_pos_9,joint_pos_10,joint_pos_11,joint_pos_target_0,joint_pos_target_1,joint_pos_target_2,joint_pos_target_3,joint_pos_target_4,joint_pos_target_5,joint_pos_target_6,joint_pos_target_7,joint_pos_target_8,joint_pos_target_9,joint_pos_target_10,joint_pos_target_11,joint_vel_0,joint_vel_1,joint_vel_2,joint_vel_3,joint_vel_4,joint_vel_5,joint_vel_6,joint_vel_7,joint_vel_8,joint_vel_9,joint_vel_10,joint_vel_11,
-9.64104,-1.22645,18.3086,-0.949681,1.49939,2.09101,-0.444414,7.26483,9.37399,9.57762,9.38757,29.7764,0,0,0,0,0,0,0,0,0,0,0,0,0.00522362,0.686156,-1.42689,0.0181817,0.709828,-1.4745,-0.0057738,0.700152,-1.45966,-0.0166315,0.707096,-1.48035,-0.0868299,0.675306,-1.25331,0.00888346,0.724465,-1.45443,-0.0102223,0.769762,-1.37031,0.0743477,0.796451,-1.19577,-0.00936086,0.0332346,-0.0316214,-0.010145,0.0143129,0.00596977,-0.00863861,0.0168641,0.00308948,-0.00945014,-0.00202625,0.0398428,
-9.64081,-1.27166,18.3711,-0.92863,1.453,2.05636,-0.415242,7.20851,9.31951,9.59513,9.37078,29.6675,0,0,0,0,0,0,0,0,0,0,0,0,0.00504842,0.686813,-1.4275,0.0179912,0.710116,-1.47438,-0.00593724,0.700494,-1.4596,-0.016811,0.707069,-1.47958,-0.0869714,0.675512,-1.25327,0.00892597,0.724313,-1.45463,-0.0100838,0.769579,-1.37077,0.0743594,0.796292,-1.19608,-0.00810329,0.0323958,-0.0291262,-0.00884583,0.0143624,0.00629413,-0.00767536,0.0173065,0.00309013,-0.00847297,-0.000889324,0.0380733,
-9.65037,-1.33253,18.4358,-0.908308,1.39836,2.0136,-0.380566,7.13487,9.24839,9.61405,9.34542,29.5438,0,0,0,0,0,0,0,0,0,0,0,0,0.00488133,0.687567,-1.42814,0.0178071,0.710454,-1.47422,-0.00610425,0.700916,-1.45953,-0.016997,0.707064,-1.4787,-0.0871767,0.675637,-1.25319,0.0089897,0.724115,-1.45487,-0.00988796,0.769309,-1.37138,0.0743865,0.796077,-1.19646,-0.00599064,0.0304228,-0.0249045,-0.00667217,0.0137648,0.00672508,-0.00637069,0.0176857,0.00274616,-0.00715574,0.000352615,0.0349357,
-9.665,-1.33829,18.4676,-0.90554,1.38223,1.99844,-0.356553,7.11056,9.21152,9.62151,9.36057,29.518,0,0,0,0,0,0,0,0,0,0,0,0,0.00479726,0.688037,-1.42851,0.0177124,0.710668,-1.47411,-0.00619971,0.701197,-1.45949,-0.0171049,0.707075,-1.47816,-0.0873677,0.676003,-1.25317,0.00895504,0.724159,-1.4549,-0.00973694,0.769354,-1.37169,0.0743676,0.796249,-1.19623,-0.00469258,0.0284917,-0.0215137,-0.00532818,0.0130761,0.0068998,-0.00565961,0.0174876,0.00276812,-0.00643613,0.00100767,0.0325013,
-9.68115,-1.37117,18.5134,-0.896616,1.34528,1.96566,-0.321136,7.05734,9.14947,9.63505,9.35668,29.4534,0,0,0,0,0,0,0,0,0,0,0,0,0.0047021,0.688677,-1.42897,0.017603,0.710968,-1.47395,-0.00632848,0.701606,-1.45942,-0.0172523,0.707113,-1.47745,-0.0875883,0.676243,-1.25306,0.00896076,0.724082,-1.45508,-0.00951898,0.769233,-1.37221,0.0743587,0.796276,-1.19625,-0.00355641,0.0249918,-0.0164581,-0.00411994,0.012047,0.00611661,-0.00528259,0.0165815,0.00279108,-0.00605778,0.00207666,0.0276316,
-9.69657,-1.38576,18.5393,-0.892664,1.3246,1.95032,-0.289849,7.02227,9.10326,9.64729,9.3664,29.4324,0,0,0,0,0,0,0,0,0,0,0,0,0.00462938,0.689185,-1.42927,0.0175185,0.711222,-1.47383,-0.006445,0.701958,-1.45936,-0.0173859,0.707171,-1.4769,-0.0877976,0.676526,-1.25301,0.00892554,0.724114,-1.45513,-0.00933854,0.769222,-1.37259,0.0743405,0.796453,-1.19602,-0.00314788,0.0215561,-0.0120499,-0.00365584,0.0110827,0.00507971,-0.00532295,0.0154258,0.0027727,-0.00610325,0.00310613,0.0227355,
-9.70963,-1.37108,18.558,-0.894459,1.31882,1.94453,-0.263746,7.00994,9.07275,9.65205,9.38964,29.4513,0,0,0,0,0,0,0,0,0,0,0,0,0.00457474,0.689543,-1.42946,0.0174551,0.711412,-1.47375,-0.00654089,0.702221,-1.45931,-0.0174959,0.707233,-1.47653,-0.0879713,0.676948,-1.25293,0.00885134,0.724226,-1.45513,-0.00918424,0.769335,-1.37283,0.0742773,0.796752,-1.19557,-0.00293736,0.0185383,-0.00874886,-0.00340494,0.0101491,0.00408849,-0.00525912,0.0140766,0.00282601,-0.00604508,0.00374377,0.0187059,
-9.71673,-1.36909,18.5738,-0.893389,1.30453,1.92777,-0.238581,6.98682,9.03707,9.65779,9.39623,29.456,0,0,0,0,0,0,0,0,0,0,0,0,0.00451297,0.689906,-1.4296,0.0173835,0.711621,-1.47366,-0.0066497,0.702513,-1.45925,-0.017622,0.70733,-1.47618,-0.0880948,0.677238,-1.25283,0.00879671,0.724268,-1.45521,-0.00903663,0.769368,-1.37312,0.0742223,0.796942,-1.1953,-0.0026999,0.0148528,-0.00476925,-0.00313249,0.00894482,0.00371749,-0.00458935,0.0125554,0.00260805,-0.00538394,0.00497728,0.0136572,
-9.72411,-1.33451,18.5855,-0.899084,1.30847,1.92793,-0.223506,6.99182,9.02338,9.65401,9.42083,29.5027,0,0,0,0,0,0,0,0,0,0,0,0,0.00447169,0.690123,-1.42966,0.0173354,0.711757,-1.47361,-0.00671433,0.702702,-1.45921,-0.0176994,0.707416,-1.47599,-0.0882018,0.677729,-1.25274,0.00869925,0.724424,-1.45516,-0.00893333,0.769572,-1.37321,0.0741334,0.797281,-1.19475,-0.00251796,0.0126187,-0.00322367,-0.00293761,0.00821857,0.00327862,-0.00361498,0.0112528,0.00233397,-0.00440691,0.00570973,0.0104423,
-9.72573,-1.32065,18.6034,-0.898242,1.2977,1.91952,-0.207443,6.97689,8.99739,9.65303,9.42102,29.522,0,0,0,0,0,0,0,0,0,0,0,0,0.00441089,0.690387,-1.42972,0.0172648,0.71194,-1.47354,-0.00678652,0.702945,-1.45916,-0.0177906,0.70756,-1.47579,-0.0882794,0.678054,-1.2526,0.00863575,0.724477,-1.4552,-0.00882694,0.769623,-1.37342,0.0740585,0.797438,-1.19446,-0.00256999,0.009778,-0.0019864,-0.00297302,0.00713121,0.00240548,-0.00259095,0.00924157,0.00193473,-0.00338423,0.00616036,0.00663834,
