tau_cal_0,tau_cal_1,tau_cal_2,tau_cal_3,tau_cal_4,tau_cal_5,tau_cal_6,tau_cal_7,tau_cal_8,tau_cal_9,tau_cal_10,tau_cal_11,tau_est_0,tau_est_1,tau_est_2,tau_est_3,tau_est_4,tau_est_5,tau_est_6,tau_est_7,tau_est_8,tau_est_9,tau_est_10,tau_est_11,joint_pos_0,joint_pos_1,joint_pos_2,joint_pos_3,joint_pos_4,joint_pos_5,joint_pos_6,joint_pos_7,joint_pos_8,joint_pos_9,joint_pos_10,joint_pos_11,joint_pos_target_0,joint_pos_target_1,joint_pos_target_2,joint_pos_target_3,joint_pos_target_4,joint_pos_target_5,joint_pos_target_6,joint_pos_target_7,joint_pos_target_8,joint_pos_target_9,joint_pos_target_10,joint_pos_target_11,joint_vel_0,joint_vel_1,joint_vel_2,joint_vel_3,joint_vel_4,joint_vel_5,joint_vel_6,joint_vel_7,joint_vel_8,joint_vel_9,joint_vel_10,joint_vel_11,
-1.075,-3.28379,9.37433,10.4076,-9.47509,8.72108,-8.97737,-0.679498,11.1592,-2.61291,2.89049,19.3136,0,0,0,0,0,0,0,0,0,0,0,0,-0.0540167,0.755424,-1.46748,-0.0742277,0.827897,-1.47494,0.0391767,0.73523,-1.48638,0.039076,1.06611,-1.55719,-0.071572,0.69363,-1.30092,0.117234,0.655668,-1.31827,-0.117685,0.71136,-1.27008,-0.000929475,1.11066,-1.196,0.0796123,-0.083568,-0.155298,0.0893291,0.00183545,-0.07611,0.254526,-0.460632,0.536472,0.300082,-0.319897,0.401309,
-1.63647,-2.4282,9.80103,9.72266,-8.72547,9.88956,-8.71644,0.335241,10.0767,-2.82367,-4.074,14.8671,0,0,0,0,0,0,0,0,0,0,0,0,-0.0513286,0.753397,-1.47217,-0.0713889,0.826848,-1.478,0.0441642,0.724035,-1.47398,0.0446405,1.05589,-1.54642,-0.0763815,0.706335,-1.30166,0.110224,0.665618,-1.30375,-0.108135,0.714002,-1.27358,-0.00018264,0.964809,-1.25966,0.188043,-0.116513,-0.30776,0.193497,-0.10339,-0.222467,0.247253,-0.645129,0.68778,0.260651,-0.680453,0.657683,
-2.52936,-1.48767,10.4964,8.76384,-7.40391,11.423,-8.14752,1.50838,8.93353,-2.7136,-9.91361,10.208,0,0,0,0,0,0,0,0,0,0,0,0,-0.0459076,0.750422,-1.48071,-0.0659337,0.823177,-1.48493,0.0490494,0.70792,-1.45745,0.0493275,1.03657,-1.52915,-0.0843582,0.719573,-1.30145,0.100894,0.682898,-1.28725,-0.0940855,0.715084,-1.27489,0.0042538,0.829869,-1.32106,0.301515,-0.152046,-0.463669,0.299406,-0.226467,-0.400263,0.200069,-0.810452,0.805247,0.170579,-1.05822,0.899713,
-3.19104,-0.593323,11.2174,8.15921,-6.21479,12.6723,-7.55409,2.35457,8.47282,-2.37933,-15.1774,6.91039,0,0,0,0,0,0,0,0,0,0,0,0,-0.0405545,0.747795,-1.4888,-0.0606761,0.818835,-1.49242,0.0516323,0.694363,-1.44429,0.051154,1.01775,-1.51374,-0.0893994,0.732641,-1.29854,0.096621,0.698046,-1.27512,-0.0823374,0.715103,-1.26927,0.00972844,0.709761,-1.36256,0.366964,-0.174634,-0.547811,0.357914,-0.311714,-0.524229,0.135098,-0.882811,0.83862,0.0734038,-1.28151,1.02145,
-4.50337,0.0594645,12.3914,7.04641,-4.12924,14.5511,-6.73274,3.36707,8.0411,-1.80027,-17.0903,2.83695,0,0,0,0,0,0,0,0,0,0,0,0,-0.0309734,0.74364,-1.50227,-0.0514068,0.81034,-1.50575,0.0538263,0.674079,-1.42582,0.0514643,0.985938,-1.48931,-0.100419,0.739698,-1.29354,0.0886835,0.723961,-1.25791,-0.0667788,0.711561,-1.2588,0.0179109,0.635674,-1.40815,0.49736,-0.200918,-0.662625,0.478948,-0.452095,-0.669083,0.072336,-0.949499,0.832814,-0.0328483,-1.58121,1.1834,
-5.72199,1.10704,12.7667,6.12022,-1.76661,16.5008,-5.71997,4.13338,8.28408,-0.868824,-17.6487,0.992273,0,0,0,0,0,0,0,0,0,0,0,0,-0.0195315,0.739022,-1.51654,-0.0404698,0.799283,-1.52132,0.0537947,0.654181,-1.40919,0.0487402,0.950306,-1.46377,-0.110607,0.753695,-1.29976,0.0831142,0.753772,-1.23953,-0.0521244,0.708138,-1.24171,0.0276818,0.589092,-1.41807,0.518443,-0.218168,-0.613734,0.492289,-0.53564,-0.729038,-0.0767898,-0.847811,0.674675,-0.210462,-1.61314,1.10628,
-6.81118,1.89389,12.7497,5.35757,0.640841,18.0958,-4.61167,4.4464,9.20124,0.281325,-17.3872,1.37049,0,0,0,0,0,0,0,0,0,0,0,0,-0.00873473,0.734215,-1.52822,-0.0302867,0.787064,-1.53716,0.049883,0.638186,-1.39759,0.0417076,0.916782,-1.44243,-0.120805,0.763243,-1.30799,0.0781855,0.784441,-1.22567,-0.0402325,0.70344,-1.22031,0.0368892,0.56458,-1.39616,0.47076,-0.21624,-0.463176,0.442472,-0.570973,-0.701058,-0.250678,-0.623558,0.399495,-0.397333,-1.44285,0.85417,
-7.77278,1.97447,12.853,4.88076,2.29232,18.8338,-3.7988,4.40403,10.0658,1.19565,-16.184,2.246,0,0,0,0,0,0,0,0,0,0,0,0,0.00106591,0.730854,-1.53451,-0.0235328,0.777797,-1.54782,0.044927,0.629923,-1.39326,0.0343735,0.895225,-1.4307,-0.129456,0.761574,-1.3096,0.0755778,0.804703,-1.22134,-0.0326909,0.698725,-1.20558,0.0438338,0.568636,-1.37329,0.432064,-0.207181,-0.351357,0.414778,-0.590914,-0.638123,-0.341955,-0.450843,0.186872,-0.491151,-1.29338,0.662875,
-8.45808,2.8576,13.0129,4.37984,4.64992,19.0566,-2.88783,4.98093,11.2721,2.34253,-10.4981,3.90477,0,0,0,0,0,0,0,0,0,0,0,0,0.00832382,0.725882,-1.54098,-0.01419,0.763187,-1.56154,0.0354343,0.621675,-1.39205,0.0213695,0.866677,-1.41781,-0.13607,0.772544,-1.30933,0.0743828,0.832201,-1.22782,-0.0280926,0.705649,-1.18836,0.0493927,0.648304,-1.33601,0.375594,-0.211764,-0.197592,0.357575,-0.62121,-0.510427,-0.440838,-0.263571,-0.0504448,-0.582731,-1.09992,0.432397,
-8.77608,3.89003,12.6789,4.25009,6.06412,18.4896,-2.30359,5.19112,12.5341,3.29271,-1.13214,7.14486,0,0,0,0,0,0,0,0,0,0,0,0,0.0145393,0.721796,-1.54298,-0.00823513,0.751132,-1.57014,0.0255653,0.618831,-1.39577,0.00880705,0.847961,-1.41252,-0.138861,0.787728,-1.31289,0.0749848,0.847059,-1.24296,-0.0297164,0.712472,-1.17558,0.0520898,0.808026,-1.27997,0.246602,-0.191825,-0.0171213,0.237822,-0.573187,-0.359971,-0.535925,-0.0297219,-0.308158,-0.663388,-0.77404,0.10547,
-8.61099,5.19751,12.1053,4.4976,6.85774,16.7558,-2.15976,4.87372,14.8361,4.35171,12.6366,13.0404,0,0,0,0,0,0,0,0,0,0,0,0,0.01789,0.718321,-1.5408,-0.00495487,0.740037,-1.57559,0.0128665,0.622332,-1.40693,-0.00645389,0.837046,-1.41591,-0.1373,0.809914,-1.31537,0.0782241,0.854245,-1.27445,-0.0417502,0.719851,-1.15488,0.0546642,1.06176,-1.1894,0.0549267,-0.116261,0.21332,0.0561741,-0.419105,-0.140514,-0.613933,0.356227,-0.707916,-0.720155,-0.201584,-0.42373,
-8.03191,6.1082,11.7122,5.18137,6.79138,14.1594,-2.57055,3.62068,18.4419,5.43,31.7845,21.7211,0,0,0,0,0,0,0,0,0,0,0,0,0.0167906,0.717288,-1.53335,-0.0059391,0.73368,-1.57566,-0.00086662,0.635984,-1.42834,-0.0222501,0.841349,-1.43285,-0.133387,0.828917,-1.30891,0.0843206,0.853486,-1.31529,-0.0636171,0.723684,-1.1235,0.0584109,1.43405,-1.06572,-0.165704,0.0228303,0.459429,-0.157881,-0.146937,0.116771,-0.64053,0.874755,-1.21845,-0.72265,0.591874,-1.11205,
-6.35549,5.16563,10.0911,7.22757,4.39597,12.177,-3.38364,1.58262,21.8084,4.04254,34.5271,32.3799,0,0,0,0,0,0,0,0,0,0,0,0,0.0113157,0.718903,-1.52271,-0.0112561,0.733913,-1.57141,-0.0127743,0.656299,-1.45445,-0.032423,0.86512,-1.46024,-0.116973,0.816424,-1.31982,0.107655,0.818651,-1.34164,-0.0932357,0.720056,-1.10001,0.0355471,1.55335,-0.91595,-0.509355,0.144026,0.776454,-0.499985,0.192455,0.334741,-0.757629,1.39928,-1.68298,-0.221226,2.41854,-1.77759,
-4.65699,0.779376,9.31357,9.14707,1.18145,11.0782,-4.10033,-1.92318,25.0825,5.34382,27.9563,39.704,0,0,0,0,0,0,0,0,0,0,0,0,-0.00285699,0.723364,-1.50325,-0.0252875,0.741925,-1.56146,-0.0289317,0.691435,-1.49471,-0.0406341,0.931936,-1.50337,-0.102894,0.74369,-1.31302,0.125727,0.774279,-1.34647,-0.117728,0.696838,-1.08405,0.0359772,1.51337,-0.839508,-0.614584,0.246205,0.835454,-0.611857,0.43493,0.54239,-0.569808,1.61482,-1.81544,-0.821961,2.92546,-2.32136,
-4.01844,-2.87699,12.4553,9.48052,-0.778293,9.09846,-5.44867,-1.92097,23.5355,3.69537,36.9712,35.581,0,0,0,0,0,0,0,0,0,0,0,0,-0.0133062,0.728321,-1.48896,-0.0357421,0.750368,-1.54861,-0.03564,0.721495,-1.52875,-0.0482558,0.981315,-1.53677,-0.0935999,0.680549,-1.2524,0.129353,0.743052,-1.36827,-0.135116,0.711573,-1.12995,0.019413,1.68859,-0.9218,-0.28925,0.181479,0.403753,-0.291124,0.273382,0.596682,-0.0163819,1.00021,-1.16482,0.0192107,1.40289,-1.27835,
-1.64573,-3.00495,9.0409,11.1255,-2.74109,9.04735,-6.09171,-1.87184,22.5243,3.46826,32.4481,38.6219,0,0,0,0,0,0,0,0,0,0,0,0,-0.0205934,0.730397,-1.48043,-0.0430871,0.754385,-1.53889,-0.0348583,0.734395,-1.54365,-0.0473253,1.00517,-1.55349,-0.0660226,0.676219,-1.29901,0.143583,0.711641,-1.35816,-0.144691,0.719073,-1.15464,0.0107592,1.64213,-0.887501,-0.620277,0.0183162,0.681293,-0.624457,0.283771,0.649274,0.0370335,0.748438,-0.821307,-0.198988,1.87975,-1.44906,
-0.36882,-5.96299,8.70022,12.2504,-5.8068,7.91937,-8.32067,-2.45429,23.3598,2.23301,2.26931,37.5303,0,0,0,0,0,0,0,0,0,0,0,0,-0.0303946,0.730322,-1.46965,-0.0529301,0.761519,-1.52375,-0.0350765,0.749662,-1.55933,-0.04934,1.05949,-1.56506,-0.0464522,0.621862,-1.30039,0.16054,0.662372,-1.36079,-0.179738,0.717288,-1.14703,-0.0139138,1.15936,-0.918349,-0.374072,-0.00164823,0.443289,-0.370603,0.257242,0.759016,0.264957,0.489978,-0.496805,-0.206958,2.3442,-1.4262,
