tau_cal_0,tau_cal_1,tau_cal_2,tau_cal_3,tau_cal_4,tau_cal_5,tau_cal_6,tau_cal_7,tau_cal_8,tau_cal_9,tau_cal_10,tau_cal_11,tau_est_0,tau_est_1,tau_est_2,tau_est_3,tau_est_4,tau_est_5,tau_est_6,tau_est_7,tau_est_8,tau_est_9,tau_est_10,tau_est_11,joint_pos_0,joint_pos_1,joint_pos_2,joint_pos_3,joint_pos_4,joint_pos_5,joint_pos_6,joint_pos_7,joint_pos_8,joint_pos_9,joint_pos_10,joint_pos_11,joint_pos_target_0,joint_pos_target_1,joint_pos_target_2,joint_pos_target_3,joint_pos_target_4,joint_pos_target_5,joint_pos_target_6,joint_pos_target_7,joint_pos_target_8,joint_pos_target_9,joint_pos_target_10,joint_pos_target_11,joint_vel_0,joint_vel_1,joint_vel_2,joint_vel_3,joint_vel_4,joint_vel_5,joint_vel_6,joint_vel_7,joint_vel_8,joint_vel_9,joint_vel_10,joint_vel_11,
-0.992772,0.182986,0.42389,0.121095,-3.21175,-2.85385,5.87869,39.5847,21.5961,1.84216,-1.57852,-1.8758,0,0,0,0,0,0,0,0,0,0,0,0,-0.623897,0.36276,-0.711422,-0.361699,-0.210555,-1.9127,0.440212,2.96664,-0.287212,-0.494274,0.357495,-0.709732,-0.640165,0.369671,-0.700927,-0.359776,-0.280415,-1.9741,0.539786,3.68404,0.102884,-0.461321,0.353371,-0.738994,0.0712861,0.143366,0.111509,-0.0111542,-0.458566,-0.380466,-0.29245,-0.0928989,-0.102436,-0.0216444,0.983058,0.193734,
-1.22875,-0.483113,-0.182985,-1.06518,-4.86729,-3.53389,5.92334,41.6999,22.8353,2.22533,3.59932,-2.39706,0,0,0,0,0,0,0,0,0,0,0,0,-0.624197,0.365424,-0.706807,-0.362117,-0.220397,-1.91336,0.434901,2.95987,-0.291046,-0.49384,0.364388,-0.705643,-0.647971,0.361076,-0.701926,-0.381341,-0.32245,-1.97645,0.537462,3.7074,0.117712,-0.451541,0.429698,-0.746371,-0.0573542,0.177425,0.32834,0.00570758,-0.542264,0.0465726,-0.205449,-0.425809,-0.257167,0.0735338,-0.00529798,0.114203,
-1.12495,-1.38484,-0.369446,-2.49011,-7.13023,-4.42665,5.95686,43.7486,24.9719,2.52766,4.17746,-1.418,0,0,0,0,0,0,0,0,0,0,0,0,-0.628718,0.369329,-0.698729,-0.364782,-0.233865,-1.913,0.431449,2.9512,-0.301465,-0.491126,0.365904,-0.710873,-0.657832,0.348849,-0.695706,-0.413655,-0.383286,-1.97813,0.535561,3.73657,0.136192,-0.440732,0.452375,-0.75213,-0.346422,0.187954,0.389607,-0.143942,-0.791195,0.614059,-0.167801,-0.402321,-0.655103,0.177442,0.420688,-0.618992,
-1.0132,-2.05619,-0.353634,-3.8846,-10.1862,-6.09679,6.94554,46.0069,26.4666,2.48022,-1.94735,-0.119588,0,0,0,0,0,0,0,0,0,0,0,0,-0.638334,0.371678,-0.690731,-0.372866,-0.253695,-1.89934,0.42786,2.94239,-0.319644,-0.483975,0.393397,-0.73417,-0.670115,0.334476,-0.686412,-0.453028,-0.460079,-1.98451,0.550632,3.7702,0.142378,-0.430161,0.395656,-0.761822,-0.534398,0.00733508,0.429966,-0.381317,-0.847206,1.0272,-0.140444,-0.347329,-0.767567,0.348784,1.50662,-1.01912,
-2.87504,-3.32763,-0.680682,-8.12398,-12.7215,-7.23608,2.57298,47.1322,28.5958,0.563665,-4.28558,1.33123,0,0,0,0,0,0,0,0,0,0,0,0,-0.634752,0.365906,-0.679001,-0.369561,-0.283268,-1.87944,0.444395,2.93126,-0.336076,-0.457343,0.412721,-0.747208,-0.678571,0.295666,-0.678193,-0.507734,-0.553324,-1.98325,0.519167,3.77475,0.162856,-0.413113,0.347458,-0.731328,0.338206,-0.389512,0.527364,0.381426,-1.55027,1.11053,1.1196,-0.538204,-0.839608,1.35928,0.506271,-0.332991,
-1.86695,-4.45358,-2.15555,-11.0909,-17.2262,-7.50467,-0.855288,46.445,29.6795,1.78609,-4.56999,1.34652,0,0,0,0,0,0,0,0,0,0,0,0,-0.635501,0.354701,-0.668235,-0.364001,-0.31379,-1.86281,0.466353,2.92298,-0.350374,-0.44014,0.41427,-0.747377,-0.67892,0.254111,-0.693039,-0.564558,-0.662074,-1.97473,0.482096,3.75485,0.170896,-0.391352,0.322804,-0.714168,-0.378997,-0.784662,0.57552,0.0438588,-1.40319,0.981221,1.25174,-0.503255,-0.734244,0.652528,-0.334989,0.34911,
-0.818152,-4.7479,-4.04419,-13.608,-24.3818,-7.67288,-4.77156,45.4118,29.8027,3.24325,-2.41463,-0.49259,0,0,0,0,0,0,0,0,0,0,0,0,-0.645593,0.336286,-0.65826,-0.365113,-0.334967,-1.84559,0.494121,2.91327,-0.362953,-0.433562,0.394407,-0.728789,-0.67834,0.217545,-0.718436,-0.617712,-0.807025,-1.96598,0.441141,3.72766,0.167366,-0.369819,0.318141,-0.708595,-0.714852,-1.29663,0.534196,-0.20722,-1.15017,0.764654,1.35101,-0.451503,-0.461953,0.191012,-1.29456,1.166,
0.681127,-3.10261,-5.65549,-13.0495,-34.1348,-7.91368,-7.13373,46.8931,28.6173,3.48658,-0.636602,-3.79383,0,0,0,0,0,0,0,0,0,0,0,0,-0.664144,0.301809,-0.65416,-0.378766,-0.357722,-1.82934,0.521614,2.90162,-0.368518,-0.430311,0.363217,-0.703995,-0.677862,0.197827,-0.760732,-0.644365,-1.00695,-1.95385,0.421291,3.7374,0.148328,-0.364872,0.313588,-0.746044,-1.04409,-1.90284,-0.14981,-1.13336,-1.14374,0.775261,1.17526,-0.672718,-0.13871,0.0818827,-1.52215,1.07721,
1.4849,-3.05631,-6.20783,-11.0918,-43.9093,-7.01663,-8.91104,49.1861,28.2033,3.22375,-0.117056,-6.87011,0,0,0,0,0,0,0,0,0,0,0,0,-0.682241,0.266334,-0.665724,-0.406409,-0.379892,-1.81452,0.540135,2.88983,-0.369877,-0.429567,0.339505,-0.690846,-0.679911,0.158866,-0.80565,-0.654377,-1.21453,-1.91905,0.402764,3.76786,0.140357,-0.370077,0.307133,-0.806131,-0.986725,-2.07595,-1.08226,-1.85197,-1.45134,0.921779,0.985934,-0.650543,-0.102128,0.0350586,-1.20972,0.385035,
1.9388,-3.72572,-5.03782,-8.94764,-53.3665,-5.73006,-12.5004,50.2143,29.0652,2.62717,-0.471757,-6.33759,0,0,0,0,0,0,0,0,0,0,0,0,-0.698252,0.222755,-0.703359,-0.449785,-0.416395,-1.79292,0.560079,2.87824,-0.375316,-0.426847,0.321509,-0.701744,-0.676731,0.101927,-0.851939,-0.664865,-1.43666,-1.8691,0.357241,3.77999,0.142358,-0.373887,0.297926,-0.849952,-0.549217,-2.12347,-2.27932,-2.09581,-1.9987,1.12015,0.977644,-0.449584,-0.431369,0.207708,-0.600199,-1.31913,
