tau_cal_0,tau_cal_1,tau_cal_2,tau_cal_3,tau_cal_4,tau_cal_5,tau_cal_6,tau_cal_7,tau_cal_8,tau_cal_9,tau_cal_10,tau_cal_11,tau_est_0,tau_est_1,tau_est_2,tau_est_3,tau_est_4,tau_est_5,tau_est_6,tau_est_7,tau_est_8,tau_est_9,tau_est_10,tau_est_11,joint_pos_0,joint_pos_1,joint_pos_2,joint_pos_3,joint_pos_4,joint_pos_5,joint_pos_6,joint_pos_7,joint_pos_8,joint_pos_9,joint_pos_10,joint_pos_11,joint_pos_target_0,joint_pos_target_1,joint_pos_target_2,joint_pos_target_3,joint_pos_target_4,joint_pos_target_5,joint_pos_target_6,joint_pos_target_7,joint_pos_target_8,joint_pos_target_9,joint_pos_target_10,joint_pos_target_11,joint_vel_0,joint_vel_1,joint_vel_2,joint_vel_3,joint_vel_4,joint_vel_5,joint_vel_6,joint_vel_7,joint_vel_8,joint_vel_9,joint_vel_10,joint_vel_11,
-6.30096,6.45349,9.5168,2.9214,1.74495,8.22677,-1.52225,-4.22671,5.98713,2.97461,-0.859586,6.52174,0,0,0,0,0,0,0,0,0,0,0,0,0.279787,0.0699991,-1.28762,-0.126057,0.768929,-1.8251,0.0914969,0.923277,-1.99689,-0.087962,0.599711,-1.66334,0.146429,0.0104254,-0.815622,-0.0669223,0.856164,-1.64044,0.0916498,0.856231,-1.82834,-0.0300602,0.491408,-1.44447,0.966634,-8.83644,9.36311,-0.556004,1.74444,-0.840354,1.52837,1.54488,0.755096,-0.658536,-3.4725,2.23299,
-4.55287,8.9376,0.861228,5.38257,-1.65079,14.4348,-3.81894,-9.13015,8.84557,0.593017,4.7633,3.998,0,0,0,0,0,0,0,0,0,0,0,0,0.292162,-0.0430378,-1.1659,-0.135248,0.787167,-1.83507,0.110265,0.93391,-1.96004,-0.102646,0.545837,-1.63575,0.187787,0.0307668,-0.946946,-0.0147179,0.754718,-1.48657,0.0389797,0.696779,-1.63605,-0.104259,0.619311,-1.51845,0.37786,-5.98542,7.89708,-0.561382,0.352844,-0.494616,0.967526,-0.355093,4.11415,-0.657511,-1.82432,0.693804,
-1.94316,8.41531,-8.42334,6.96783,-8.3129,15.7661,-5.40515,-11.4701,9.52849,-2.23024,8.67024,-0.620748,0,0,0,0,0,0,0,0,0,0,0,0,0.293437,-0.123025,-1.05564,-0.141077,0.77947,-1.82377,0.118959,0.899722,-1.84552,-0.114482,0.519379,-1.63114,0.236248,0.0476634,-1.19696,0.0318219,0.549309,-1.40553,-0.013921,0.531365,-1.42808,-0.1778,0.722546,-1.65251,-0.344402,-1.58779,2.77074,-0.0518911,-0.893548,0.963549,0.0899398,-3.26418,7.1691,-0.302463,-0.543557,-0.234169,
-0.881328,5.45408,-7.81035,5.24849,-11.831,12.8789,-4.74422,-8.00098,7.0254,-3.15589,8.30419,-2.54499,0,0,0,0,0,0,0,0,0,0,0,0,0.274407,-0.0971798,-1.07965,-0.132725,0.756269,-1.78699,0.109276,0.777351,-1.63378,-0.117351,0.541504,-1.65606,0.22268,0.128693,-1.37965,0.0200005,0.432007,-1.40945,-0.033992,0.394165,-1.17474,-0.19987,0.820181,-1.76087,-1.18773,3.58083,-4.89375,0.860541,-1.13943,2.22257,-0.986492,-7.32648,11.3364,-0.144847,2.84286,-1.64755,
1.70049,7.83727,-6.85776,7.30713,-10.4108,12.2581,-6.59235,-7.80007,10.3196,-2.88257,6.17199,-3.46798,0,0,0,0,0,0,0,0,0,0,0,0,0.236255,-3.88591e-05,-1.22178,-0.123806,0.71769,-1.74062,0.104585,0.703923,-1.53852,-0.121835,0.605387,-1.67856,0.220282,0.299961,-1.52178,0.045387,0.389554,-1.39326,-0.0528315,0.453178,-1.24059,-0.203476,0.883008,-1.81979,-2.33942,4.74075,-7.93039,-0.539394,-2.71468,1.63633,0.295697,-2.22974,1.59756,-0.383067,4.93287,-2.18098,
1.46039,11.1601,-6.12525,8.00701,-7.11317,12.8868,-6.18125,-5.38502,10.6899,-2.57689,5.66022,-2.05676,0,0,0,0,0,0,0,0,0,0,0,0,0.201306,0.0742482,-1.34082,-0.136701,0.658433,-1.70844,0.109183,0.657708,-1.53074,-0.129579,0.723058,-1.73441,0.190568,0.374248,-1.64082,0.0451611,0.369097,-1.32173,-0.03801,0.463232,-1.25673,-0.200957,1.00226,-1.85527,-1.88994,5.3793,-7.9819,-0.732516,-4.46025,2.5816,0.293519,-2.39404,0.270679,-0.278225,5.50792,-2.77769,
0.0174571,11.836,-3.04721,7.15846,-3.93327,13.2613,-5.97432,-1.80918,12.4201,-1.97748,5.57337,-0.474314,0,0,0,0,0,0,0,0,0,0,0,0,0.172702,0.21434,-1.51329,-0.147461,0.555677,-1.65633,0.11779,0.595247,-1.51376,-0.134641,0.849209,-1.7964,0.149061,0.51434,-1.77276,0.0260232,0.33914,-1.25692,-0.0194662,0.471811,-1.17423,-0.190259,1.14087,-1.876,-0.963085,6.86913,-7.3314,-0.219088,-4.72823,2.71512,0.484094,-3.12825,1.16108,-0.24725,6.09318,-2.70994,
-0.36408,12.2414,-0.929013,6.23717,-4.00525,12.9177,-6.30866,1.50075,13.6582,-0.871891,3.15044,-0.0530503,0,0,0,0,0,0,0,0,0,0,0,0,0.154015,0.364388,-1.64719,-0.149782,0.463022,-1.60706,0.129852,0.520677,-1.47847,-0.142549,0.983727,-1.83997,0.11797,0.664388,-1.81927,0.0050406,0.264859,-1.22488,-0.0137921,0.469838,-1.08876,-0.173592,1.2242,-1.88093,-1.07773,7.13771,-5.95385,-0.0442442,-3.92125,2.36934,0.562905,-3.53429,1.93026,-0.369808,6.46835,-1.58512,
-0.11234,11.6946,0.606985,4.87422,-4.13076,12.1032,-6.4273,3.54461,12.7266,0.65399,-0.206806,0.587866,0,0,0,0,0,0,0,0,0,0,0,0,0.132302,0.48935,-1.7345,-0.149391,0.392984,-1.55937,0.139602,0.455329,-1.43933,-0.149506,1.09508,-1.85807,0.0937876,0.78935,-1.82529,-0.0274426,0.189456,-1.18562,-0.00872366,0.451193,-1.06124,-0.140302,1.24138,-1.86049,-1.42823,7.1718,-4.23847,0.00370798,-4.01035,2.84693,0.494275,-3.71006,2.39683,-0.28583,6.05892,-0.684946,
0.024554,6.47733,1.80125,3.31345,-0.715835,8.3574,-5.66247,6.14776,8.58216,2.26413,-4.70955,2.30208,0,0,0,0,0,0,0,0,0,0,0,0,0.0984245,0.646186,-1.79597,-0.149733,0.298603,-1.48997,0.149129,0.372788,-1.38265,-0.151921,1.207,-1.86113,0.0593724,0.946186,-1.79148,-0.0679495,0.164875,-1.19379,0.0172541,0.432842,-1.10159,-0.0932363,1.19007,-1.79655,-1.58664,7.12185,-1.62166,-0.0420947,-4.63329,3.48963,0.387456,-3.74558,2.66003,0.083258,4.03245,0.280952,
-0.732838,-4.23516,2.69165,1.18415,3.85498,3.62359,-3.90813,8.84576,2.70373,3.68143,-8.92486,2.96906,0,0,0,0,0,0,0,0,0,0,0,0,0.0658858,0.79648,-1.80495,-0.146576,0.200907,-1.40605,0.155033,0.308588,-1.33799,-0.148123,1.25257,-1.8452,0.0108498,0.865611,-1.72751,-0.1106,0.197035,-1.23274,0.0655232,0.447222,-1.21597,-0.0447164,1.05725,-1.72635,-1.4686,7.00041,0.405907,0.254919,-4.00986,3.30848,0.327757,-3.30039,2.1769,0.454822,1.11226,1.78512,
-1.37822,-14.9056,5.29494,0.167525,8.64994,1.06507,-1.39431,11.337,-2.01897,3.31276,-12.037,1.89128,0,0,0,0,0,0,0,0,0,0,0,0,0.042129,0.902872,-1.78226,-0.141993,0.136673,-1.3548,0.159091,0.254867,-1.31223,-0.130719,1.24155,-1.79733,-0.0218503,0.636601,-1.59088,-0.132488,0.27462,-1.27066,0.12406,0.508437,-1.37012,-0.0201346,0.880789,-1.67658,-1.18096,4.25482,2.36029,0.212639,-3.13207,2.30049,-0.00692341,-1.19421,-0.296881,1.11061,-2.39329,2.9391,
-1.12793,-14.5744,8.56942,0.207013,9.47419,0.385739,0.668674,9.22228,-3.93575,1.67042,-9.53176,4.01408,0,0,0,0,0,0,0,0,0,0,0,0,0.0258191,0.903062,-1.68441,-0.140002,0.104442,-1.33587,0.150196,0.288246,-1.35676,-0.0978599,1.12579,-1.71423,-0.010877,0.477251,-1.37968,-0.138036,0.341741,-1.34059,0.151008,0.588246,-1.53152,-0.0128702,0.706601,-1.51789,-0.339915,-2.45807,3.6197,-0.12838,0.0177496,-0.574447,-0.636209,3.70261,-3.05492,1.72916,-7.23584,3.83918,
-0.204377,-16.4386,13.0351,-0.675679,10.915,-1.58828,2.02052,7.05758,-4.08993,2.18852,-5.53694,8.60009,0,0,0,0,0,0,0,0,0,0,0,0,0.0189952,0.868174,-1.67626,-0.146655,0.137767,-1.36413,0.136431,0.389923,-1.45053,-0.0685303,0.956823,-1.62265,0.00280186,0.418855,-1.35948,-0.173049,0.437767,-1.45683,0.166931,0.689923,-1.68362,0.0148646,0.581988,-1.26008,-0.443357,-1.53416,-0.363805,-0.380111,2.98189,-2.1194,-0.800555,6.44216,-5.23338,1.14728,-9.45646,5.90247,
-3.20129,-12.2547,12.2321,-1.98208,13.0614,-2.09955,2.34644,5.56496,-3.40415,3.21725,-3.91565,14.7791,0,0,0,0,0,0,0,0,0,0,0,0,0.0191558,0.818794,-1.68089,-0.150525,0.236058,-1.4319,0.121892,0.556143,-1.56656,-0.0556449,0.815804,-1.56518,-0.0385899,0.440628,-1.37928,-0.193087,0.536058,-1.55873,0.169968,0.856143,-1.78276,0.0232818,0.654405,-1.21813,0.891459,-2.87198,-0.167487,0.279597,5.07582,-2.97376,-0.423394,6.93667,-5.24358,-0.060186,-2.54029,-0.897058,
-4.70329,-7.93448,12.1931,-2.06152,14.7514,-0.947817,2.2498,6.89412,-2.09462,2.8372,0.561375,16.0762,0,0,0,0,0,0,0,0,0,0,0,0,0.0386676,0.762454,-1.6799,-0.146069,0.32337,-1.48342,0.115976,0.662482,-1.64689,-0.0567477,0.776234,-1.58155,-0.0477799,0.467451,-1.36629,-0.194011,0.62337,-1.61406,0.162411,0.962482,-1.83534,0.0125446,0.7243,-1.20001,1.24539,-3.86562,0.35141,0.143835,5.93065,-4.27805,-0.392412,6.98987,-5.44336,-0.0655071,-2.63875,-0.814403,
-4.31702,-3.14367,9.95714,-1.0857,13.5894,0.989338,1.71049,6.58904,-0.0538602,2.34402,4.72447,17.7849,0,0,0,0,0,0,0,0,0,0,0,0,0.0598631,0.665931,-1.64641,-0.147374,0.466236,-1.56052,0.110062,0.816334,-1.75349,-0.0582355,0.706365,-1.58366,-0.0320131,0.478891,-1.35186,-0.180725,0.766236,-1.60743,0.149246,1.11633,-1.85869,-0.00303728,0.738057,-1.12943,0.641967,-4.33793,1.82506,-0.248352,6.85121,-2.8658,-0.143157,6.96825,-4.15422,-0.136093,-3.45677,0.384524,
-3.95395,-1.48285,8.41485,-0.238937,9.92932,1.49527,1.18088,3.5411,0.234786,2.10725,6.86475,19.1258,0,0,0,0,0,0,0,0,0,0,0,0,0.070245,0.576546,-1.61057,-0.152833,0.619332,-1.59534,0.109611,0.969132,-1.81906,-0.0622518,0.626095,-1.56442,-0.0189083,0.441599,-1.35786,-0.161616,0.919332,-1.57338,0.140101,1.23558,-1.86648,-0.0145301,0.704934,-1.05623,0.387823,-3.91504,1.69362,-0.1124,7.10981,-0.617022,0.0387417,7.11663,-2.13186,-0.198385,-3.71119,1.20176,
-3.66498,-0.409702,8.22985,0.506357,6.31459,1.5523,0.435201,0.147946,0.979917,1.27926,7.6105,19.1845,0,0,0,0,0,0,0,0,0,0,0,0,0.078842,0.491672,-1.58118,-0.154664,0.727927,-1.60481,0.111768,1.07932,-1.84089,-0.0644381,0.56608,-1.54086,-0.00258808,0.386173,-1.32722,-0.139666,1.02793,-1.55769,0.124956,1.25741,-1.84089,-0.0346006,0.660916,-1.01842,0.407781,-3.81025,1.92863,0.0935645,7.06519,0.332407,0.0923404,6.97567,-0.979812,-0.0857637,-3.81708,1.71297,
-2.36062,-0.467719,6.70197,1.67158,0.24682,0.926836,-0.589062,-3.88038,1.67759,0.222136,8.7418,15.191,0,0,0,0,0,0,0,0,0,0,0,0,0.084016,0.430667,-1.53583,-0.152213,0.871041,-1.59172,0.115254,1.20985,-1.84707,-0.0653552,0.482121,-1.49812,0.031256,0.322609,-1.31289,-0.10222,1.03527,-1.53483,0.102929,1.23145,-1.79693,-0.0616843,0.604128,-1.06464,0.250224,-3.8546,2.21562,0.328146,6.32234,1.34866,0.0960674,4.74463,0.328152,-0.0753,-3.86153,2.14827,
-0.653542,2.26504,5.05815,2.22263,-7.27798,0.77002,-1.70088,-6.77978,3.56112,-0.622389,11.5977,8.13753,0,0,0,0,0,0,0,0,0,0,0,0,0.0868147,0.337656,-1.48023,-0.134671,1.00493,-1.5502,0.115468,1.27441,-1.81935,-0.0699205,0.390762,-1.44496,0.0714426,0.298208,-1.29527,-0.0520345,0.937207,-1.48353,0.0715273,1.1288,-1.68676,-0.093043,0.589578,-1.18822,0.0386582,-3.84299,2.33992,1.08284,4.56913,1.89692,-0.0567289,0.955097,1.74264,-0.302512,-3.64501,2.13195,
0.242544,4.43183,4.40642,2.10819,-13.584,2.39442,-2.45357,-9.45338,1.77293,-0.670943,11.8836,0.437938,0,0,0,0,0,0,0,0,0,0,0,0,0.0870634,0.264856,-1.43503,-0.109356,1.05641,-1.50496,0.112942,1.25909,-1.76506,-0.0814322,0.339788,-1.41355,0.0928816,0.290749,-1.27103,-0.0215258,0.734273,-1.37931,0.0459905,0.965637,-1.62525,-0.119643,0.614142,-1.34551,-0.0098167,-3.39614,2.15382,1.40501,0.698477,2.63138,-0.224484,-2.28492,3.81956,-0.8575,-0.909476,2.28341,
0.267205,6.89749,4.00607,2.22871,-16.6405,4.23305,-3.90431,-10.3166,1.55239,-1.24052,10.1002,-2.7935,0,0,0,0,0,0,0,0,0,0,0,0,0.0929548,0.21815,-1.40338,-0.0906467,1.0502,-1.4865,0.10774,1.20511,-1.70262,-0.0959286,0.341434,-1.41611,0.113341,0.327987,-1.25511,-0.0168442,0.613214,-1.39226,0.00328934,0.830658,-1.55778,-0.146012,0.633407,-1.52046,0.548226,-2.50403,1.92458,0.723396,-0.838893,-0.463509,-0.273702,-4.66156,4.24113,-0.762793,1.57875,-1.38055,
-0.379263,8.29981,1.97332,0.938492,-14.4989,4.00546,-2.93892,-6.55145,5.15044,-1.41367,7.76667,-5.09237,0,0,0,0,0,0,0,0,0,0,0,0,0.106873,0.182977,-1.37013,-0.0730817,1.02428,-1.50787,0.0944007,1.06621,-1.6149,-0.108168,0.432902,-1.45897,0.118823,0.376952,-1.30102,-0.0314066,0.630047,-1.4259,-0.00712518,0.730911,-1.39549,-0.154233,0.732902,-1.65546,0.857229,-0.540838,0.791181,0.728509,-1.27057,-0.72657,-1.12212,-6.86034,3.62589,-0.428927,5.54707,-2.7671,
0.526422,10.791,0.467715,2.33251,-9.94877,2.93965,-3.23766,-5.78833,10.5392,-0.279165,6.26448,-2.84661,0,0,0,0,0,0,0,0,0,0,0,0,0.119919,0.194693,-1.36495,-0.0650467,0.991638,-1.52059,0.0720198,0.952287,-1.57808,-0.1186,0.578475,-1.54027,0.134033,0.494693,-1.35141,-0.0147506,0.699914,-1.46679,-0.0157573,0.759233,-1.35717,-0.13844,0.878475,-1.73281,0.0381227,1.59735,0.0738003,-0.320666,-1.72017,-0.787983,-0.273421,-1.93383,-1.70287,-0.514439,7.13058,-4.85491,
0.774359,11.8559,0.407587,3.91382,-8.41614,4.32174,-3.15082,-4.42465,11.6062,0.322032,5.96475,-2.19578,0,0,0,0,0,0,0,0,0,0,0,0,0.119147,0.223156,-1.38651,-0.0765719,0.959575,-1.53508,0.0685822,0.930721,-1.61857,-0.124761,0.68675,-1.61272,0.135676,0.523156,-1.41314,-0.00100055,0.694999,-1.45131,-0.0169159,0.785063,-1.3922,-0.120415,0.98675,-1.78593,-0.113232,2.8465,-1.47258,-0.890962,-2.16693,-0.970919,-0.269103,-1.40167,-2.55156,-0.148156,6.92771,-4.73288,
-0.000843406,10.1231,1.97775,4.76458,-7.41035,7.16471,-2.52618,-1.41976,13.5987,0.16395,4.201,-0.221981,0,0,0,0,0,0,0,0,0,0,0,0,0.119361,0.305441,-1.44457,-0.0983152,0.905813,-1.55399,0.059121,0.884909,-1.65807,-0.117861,0.841911,-1.71021,0.124148,0.605441,-1.46145,-0.00232836,0.655397,-1.39482,-0.0149351,0.784431,-1.34764,-0.0943536,1.12366,-1.81413,0.192296,4.39889,-2.65282,-0.925103,-2.60628,-0.797908,-0.436061,-2.59937,-1.18177,0.776336,7.06908,-3.93495,
-0.611292,9.62144,1.67041,4.74827,-6.5764,9.43037,-2.45333,0.908498,15.8872,-0.440306,1.97656,-0.193567,0,0,0,0,0,0,0,0,0,0,0,0,0.127314,0.400074,-1.50653,-0.116998,0.84566,-1.56917,0.0502004,0.818124,-1.66946,-0.0948471,0.986706,-1.76981,0.122129,0.700074,-1.55044,-0.0177943,0.610243,-1.34438,-0.0198292,0.759884,-1.2742,-0.07311,1.20101,-1.82647,0.403879,4.3687,-3.42679,-0.780126,-2.84025,-0.438547,-0.347859,-3.23809,-0.0769399,1.30979,6.59558,-2.07276,
-0.529527,8.29902,0.158439,4.72994,-6.00853,10.1121,-2.7244,2.22556,17.0622,-0.855771,-0.150734,-0.802943,0,0,0,0,0,0,0,0,0,0,0,0,0.132973,0.505868,-1.56204,-0.131887,0.779436,-1.5716,0.044032,0.764229,-1.66558,-0.0741359,1.08316,-1.79131,0.120927,0.805868,-1.6037,-0.0282491,0.549847,-1.31374,-0.0293201,0.732582,-1.22574,-0.0620988,1.22258,-1.83614,0.047704,5.48602,-1.82489,-0.584402,-3.17502,0.202253,-0.209683,-3.49143,0.531279,1.33725,5.72732,-0.990336,
-0.468888,7.22914,-0.290468,4.17618,-5.41201,9.37635,-2.68761,3.75429,16.5999,-0.866917,-1.59614,-0.299123,0,0,0,0,0,0,0,0,0,0,0,0,0.132707,0.603565,-1.60445,-0.141428,0.719586,-1.56204,0.0402749,0.677379,-1.64379,-0.0480841,1.19128,-1.80323,0.115804,0.903565,-1.65729,-0.048205,0.497417,-1.30763,-0.0309998,0.678266,-1.19848,-0.0488251,1.23493,-1.81848,-0.207232,5.94913,-1.82314,-0.447257,-3.47474,0.799989,-0.163372,-3.71882,1.2124,0.837278,3.34203,-0.310499,
-0.42338,3.09295,-0.13333,3.3807,-3.97735,7.58941,-2.50348,6.43334,14.4757,-0.448277,-2.51884,1.64699,0,0,0,0,0,0,0,0,0,0,0,0,0.123139,0.73524,-1.63493,-0.14805,0.64641,-1.54052,0.0387477,0.600335,-1.6141,-0.0351179,1.23417,-1.80667,0.0962722,0.986032,-1.68533,-0.0703985,0.45209,-1.31899,-0.0247354,0.66178,-1.20949,-0.0334206,1.20267,-1.7667,-0.651295,6.93876,-1.88284,-0.274647,-3.79544,1.27195,-0.035848,-3.97552,1.70881,0.51617,1.25875,-0.0481804,
-0.899989,-3.57986,0.037201,1.86312,-0.865543,4.2185,-1.28604,10.6324,9.84449,0.650257,-4.54682,4.16259,0,0,0,0,0,0,0,0,0,0,0,0,0.103547,0.89056,-1.65515,-0.152205,0.553812,-1.50507,0.0391912,0.506334,-1.57203,-0.0287369,1.2385,-1.7953,0.0567765,0.953354,-1.66806,-0.107738,0.435415,-1.35923,0.0088479,0.677873,-1.2841,-0.00949067,1.10804,-1.66042,-0.970816,6.09159,-0.553468,-0.0844357,-3.87033,1.61525,0.0723056,-3.77083,1.6728,0.119592,-0.671573,1.23268,
-1.60726,-10.332,1.52716,0.571162,2.73622,1.82652,0.1447,13.5506,5.38799,1.33938,-6.65458,4.24189,0,0,0,0,0,0,0,0,0,0,0,0,0.0823583,0.990775,-1.65587,-0.152861,0.472,-1.46986,0.0425627,0.439016,-1.54833,-0.0275343,1.2028,-1.76535,0.017215,0.805137,-1.60811,-0.13913,0.452066,-1.38739,0.0524822,0.723889,-1.40489,0.00691234,0.969394,-1.58122,-0.99847,2.90647,0.383428,-0.0219324,-3.53361,1.47239,0.252081,-2.1557,0.3494,0.0384825,-2.68164,3.12335,
-1.4765,-11.9629,4.29272,0.486025,7.20905,1.43616,0.613848,14.035,3.68101,1.46245,-7.25186,2.16274,0,0,0,0,0,0,0,0,0,0,0,0,0.0673369,1.00913,-1.64658,-0.153987,0.42172,-1.45088,0.0469699,0.424315,-1.54933,-0.0262472,1.15113,-1.68045,0.0115675,0.699183,-1.53464,-0.144535,0.536893,-1.39122,0.0698123,0.724315,-1.49682,0.0116216,0.867237,-1.51457,-0.754279,-0.434819,0.184891,-0.107965,-2.60216,0.950506,0.299851,0.215033,-1.58085,0.0522966,-4.10375,4.47255,
0.158753,-5.7957,5.50984,1.28805,10.4126,2.32178,-0.368053,11.1112,6.2702,1.8875,-1.63748,5.87241,0,0,0,0,0,0,0,0,0,0,0,0,0.0530565,0.98335,-1.66813,-0.160293,0.395391,-1.44753,0.052426,0.478525,-1.58811,-0.0255592,1.03881,-1.57822,0.0379092,0.800072,-1.55741,-0.139031,0.659927,-1.40445,0.0497104,0.778525,-1.49043,0.0231828,0.85453,-1.31785,-0.764647,-1.53541,-1.08074,-0.437578,0.168812,-0.598498,0.259428,3.71151,-2.36301,0.0621806,-5.73375,4.54233,
-0.125971,1.21056,8.0603,-0.461542,9.75071,1.50787,-2.76932,11.4241,12.0508,3.6691,6.33829,15.1425,0,0,0,0,0,0,0,0,0,0,0,0,0.0457969,0.940908,-1.69261,-0.162129,0.432511,-1.47788,0.0655753,0.570711,-1.63611,-0.0345508,0.979925,-1.58476,0.0487837,0.922739,-1.51691,-0.163439,0.732511,-1.47374,0.0147189,0.870711,-1.37499,0.0483572,1.1084,-1.26156,0.245446,-1.93734,-1.03225,0.409138,2.89282,-1.34229,0.735065,3.53021,-1.606,-0.352781,-1.19944,-2.21473,
-0.150168,4.73239,6.69093,-0.148185,6.41041,0.312498,-3.80067,11.402,15.8308,4.28019,11.0949,18.2378,0,0,0,0,0,0,0,0,0,0,0,0,0.0535945,0.908776,-1.70476,-0.157689,0.489123,-1.50966,0.0775498,0.618131,-1.65542,-0.0395153,0.962794,-1.61927,0.0569222,0.977453,-1.5473,-0.157501,0.761262,-1.55216,0.000183433,0.918131,-1.28552,0.0569578,1.2227,-1.21677,0.283277,-1.98529,-0.392912,0.15571,4.47514,-2.01224,0.706019,2.45435,-1.03464,-0.421264,-0.698778,-2.13767,
-0.275695,5.04099,4.60267,0.260158,1.67412,-0.827949,-4.06068,12.0025,17.7706,5.28506,11.1158,19.4408,0,0,0,0,0,0,0,0,0,0,0,0,0.0574542,0.873829,-1.70383,-0.15572,0.608164,-1.55309,0.0907883,0.652831,-1.67002,-0.0532579,0.962897,-1.65963,0.0565582,0.976716,-1.57509,-0.144922,0.799564,-1.62252,0.00299533,0.952831,-1.24197,0.0582536,1.26001,-1.21229,0.239854,-0.925505,0.546907,0.171798,5.98189,-1.94934,0.548962,0.704633,-0.64877,-0.824592,0.76881,-1.54707,
-1.21088,1.94439,3.37334,-0.0555448,-1.25492,-0.725266,-3.12219,10.9833,14.7975,5.83882,6.37444,14.3586,0,0,0,0,0,0,0,0,0,0,0,0,0.0629524,0.869794,-1.69449,-0.14625,0.735105,-1.57989,0.0986815,0.660443,-1.6644,-0.0711267,0.998062,-1.64939,0.0392884,0.925378,-1.61039,-0.132014,0.83688,-1.62618,0.0278706,0.932372,-1.29678,0.0516643,1.21362,-1.27782,0.264322,0.278984,-0.00954636,0.624981,5.3259,-1.12642,0.289756,-0.106132,-0.0928242,-0.927181,2.24799,0.504142,
-1.73138,-2.53973,2.4287,0.0546492,-3.73963,1.9683,-2.46411,7.17607,7.85113,5.08031,0.710043,7.6542,0,0,0,0,0,0,0,0,0,0,0,0,0.0665129,0.879305,-1.68657,-0.134486,0.814146,-1.59434,0.103103,0.660351,-1.65352,-0.0829319,1.04506,-1.61635,0.0220287,0.822536,-1.62989,-0.114789,0.811257,-1.55987,0.0490631,0.841085,-1.44274,0.0263501,1.12713,-1.40983,-0.0479842,0.269003,-0.161447,0.73323,3.62408,-0.589574,0.302516,0.0532912,0.580207,-0.70903,2.5729,0.606661,
-2.0374,-7.0982,1.88087,1.29905,-5.59353,7.10003,-2.29675,1.43348,2.55274,2.58456,-5.44383,-2.81156,0,0,0,0,0,0,0,0,0,0,0,0,0.0670835,0.876247,-1.68908,-0.127124,0.85875,-1.60585,0.107149,0.663728,-1.64327,-0.0849475,1.09451,-1.56265,0.0183223,0.679256,-1.64997,-0.0931849,0.737909,-1.4463,0.0519419,0.71339,-1.54685,-0.0128718,1.01082,-1.57519,0.0869535,-0.781449,-0.316376,0.0585142,0.759877,-0.718139,0.0884598,0.553023,1.30392,0.298468,2.09604,2.31014,
-1.32559,-5.33087,2.07499,2.49124,-2.9182,9.94589,-2.75787,-0.326245,3.97785,0.971877,-6.24197,-3.90169,0,0,0,0,0,0,0,0,0,0,0,0,0.0683735,0.842843,-1.70001,-0.130561,0.843163,-1.61896,0.106483,0.66819,-1.64088,-0.0698823,1.1178,-1.53426,0.0388214,0.658423,-1.66564,-0.0727632,0.732926,-1.38493,0.0307542,0.657628,-1.52587,-0.0301879,0.962944,-1.65913,0.143503,-2.04592,-0.700183,-0.179317,-1.49131,-0.584632,-0.271274,-0.0962305,0.622424,0.615896,0.0476548,-1.09313,
-0.254924,0.0971725,1.86005,3.06229,1.2272,8.16335,-4.18897,3.47426,8.30852,0.469829,-4.09774,-0.498171,0,0,0,0,0,0,0,0,0,0,0,0,0.0708077,0.785614,-1.70859,-0.134066,0.806911,-1.63085,0.10205,0.651051,-1.63458,-0.0542759,1.09691,-1.57375,0.0672344,0.715396,-1.66925,-0.0605915,0.794229,-1.43618,-0.00458473,0.702565,-1.42748,-0.0283727,0.954791,-1.65466,0.111994,-2.90587,-0.286435,-0.123326,-1.73449,-0.37656,-0.076432,-1.41369,-0.0244911,0.566298,-1.58688,-2.7383,
0.588812,3.22297,2.49155,3.2176,5.56695,5.65653,-5.1666,9.5484,14.1612,1.29532,-2.01371,4.48805,0,0,0,0,0,0,0,0,0,0,0,0,0.0714684,0.730759,-1.71081,-0.136641,0.771109,-1.63675,0.101333,0.618874,-1.63851,-0.0456255,1.05167,-1.62967,0.086571,0.763259,-1.65137,-0.0586075,0.872534,-1.50159,-0.0280763,0.822281,-1.29117,-0.0115849,0.964679,-1.57881,0.0152907,-1.92296,-0.113867,-0.0962705,-1.50996,-0.249779,-0.0097882,-1.41213,-0.267581,0.0663007,-1.46582,-2.45371,
0.833947,3.48511,2.76455,2.88129,6.14211,4.67108,-5.31886,14.3637,17.438,2.26291,-1.39767,8.15424,0,0,0,0,0,0,0,0,0,0,0,0,0.0720332,0.701526,-1.71589,-0.138356,0.747794,-1.64516,0.100578,0.593594,-1.64753,-0.0465307,1.0256,-1.65878,0.0947713,0.768044,-1.65441,-0.066982,0.889324,-1.54458,-0.0339816,0.893594,-1.22228,0.00516194,0.967636,-1.49017,0.0755781,-0.824404,-0.305334,-0.026331,-0.480934,-0.647878,-0.0635049,-0.954735,-0.427995,-0.195205,-0.921021,-1.40976,
0.589226,3.16571,2.95349,2.30756,4.76845,3.43538,-5.24313,17.6626,17.628,2.80522,-0.967611,11.0391,0,0,0,0,0,0,0,0,0,0,0,0,0.0745137,0.694838,-1.71843,-0.136614,0.748672,-1.65487,0.0991238,0.57849,-1.65496,-0.053068,1.0112,-1.68645,0.0953835,0.771772,-1.64819,-0.0746349,0.879545,-1.59053,-0.033655,0.87849,-1.22237,0.00890831,0.96942,-1.43447,0.245566,-0.0883843,-0.143948,0.171587,0.46649,-0.861924,-0.068022,-0.783322,-0.324602,-0.326167,-0.703446,-0.959897,
